Provider,PotentialFraud,IP_TotalClaimAmt_x,IP_TotalClaimAmt_y,IP_TotalLOS_x,IP_TotalLOS_y,IP_TotalDeductible_y,IP_TotalDeductible_x,IP_ClaimCount_x,IP_ClaimCount_y,UniquePatients,UniqueCounties,OP_TotalClaimAmt,OP_ClaimCount,IP_UniqueOperatingPhys_y,IP_UniqueOperatingPhys_x,OP_TotalDeductible,IP_UniqueOtherPhys_x,IP_UniqueOtherPhys_y,IP_UniqueAttendingPhys_x,IP_UniqueAttendingPhys_y,UniqueStates,OP_UniqueOperatingPhys,OP_UniqueAttendingPhys,OP_UniqueOtherPhys,IP_StdClaimAmt_x,IP_StdClaimAmt_y,AvgIPAnnualReimb,IP_AvgClaimAmt_x,IP_AvgClaimAmt_y,IP_AvgLOS_y,IP_AvgLOS_x,OP_StdClaimAmt,PctKidneyDisease,OP_AvgClaimAmt,OP_AvgDeductible,PctHeartfailure,OP_MedianClaimAmt,StdPatientAge,IP_MedianLOS_y,IP_MedianLOS_x,PctDiabetes,PctAlzheimer,IP_MedianClaimAmt_x,IP_MedianClaimAmt_y
PRV51687,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,2530.0,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1,2.0,4.0,2.0,7937.253933193771,7937.253933193771,5266.666666666667,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,452.5986694142566,0.3333333333333333,253.0,10.0,0.8333333333333334,100.0,10.190589276882699,4.0,4.0,0.6666666666666666,0.5,7000.0,7000.0
PRV51688,0,22000.0,22000.0,6.0,6.0,2136.0,2136.0,2.0,2.0,9,5,660.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,2.0,5.0,2.0,9899.494936611665,9899.494936611665,3466.6666666666665,11000.0,11000.0,3.0,3.0,112.22850838908133,0.5555555555555556,94.28571428571429,0.0,0.5555555555555556,40.0,5.465038061558325,3.0,3.0,0.7777777777777778,0.4444444444444444,11000.0,11000.0
PRV51689,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1700.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,7937.253933193771,7937.253933193771,15000.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,517.8553338098865,0.0,1700.0,0.0,0.0,1700.0,12.65418930687249,4.0,4.0,1.0,0.0,7000.0,7000.0
PRV51690,0,52000.0,52000.0,62.0,62.0,7476.0,7476.0,7.0,7.0,221,19,73280.0,248.0,3.0,3.0,340.0,2.0,2.0,4.0,4.0,3,15.0,25.0,17.0,2572.7509827124,2572.7509827124,4291.3574660633485,7428.571428571428,7428.571428571428,8.857142857142858,8.857142857142858,568.3691490724523,0.3212669683257919,295.48387096774195,1.3709677419354838,0.5656108597285068,80.0,12.895717067730672,7.0,7.0,0.6787330316742082,0.39819004524886875,8000.0,8000.0
PRV51691,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,3,26790.0,88.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,1,4.0,4.0,4.0,7937.253933193771,7937.253933193771,3735.918367346939,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,610.2550022012099,0.30612244897959184,304.4318181818182,2.0454545454545454,0.42857142857142855,85.0,13.824485194112027,4.0,4.0,0.6122448979591837,0.3673469387755102,7000.0,7000.0
PRV51692,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,970.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,7937.253933193771,7937.253933193771,818.1818181818181,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,75.34164609539425,0.36363636363636365,88.18181818181819,0.0,0.45454545454545453,60.0,14.09589242055378,4.0,4.0,0.6363636363636364,0.45454545454545453,7000.0,7000.0
PRV51693,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,3,21100.0,113.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,7937.253933193771,7937.253933193771,2022.7450980392157,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,406.01161682420775,0.19607843137254902,186.72566371681415,3.3628318584070795,0.5098039215686274,60.0,14.29480665500959,4.0,4.0,0.5686274509803921,0.37254901960784315,7000.0,7000.0
PRV51694,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1,5940.0,26.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,7937.253933193771,7937.253933193771,6277.142857142857,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,302.8490357612823,0.3333333333333333,228.46153846153845,2.6923076923076925,0.6190476190476191,85.0,14.981131780545983,4.0,4.0,0.6190476190476191,0.3333333333333333,7000.0,7000.0
PRV51695,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177,4,113180.0,429.0,0.0,0.0,1270.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,7937.253933193771,7937.253933193771,3190.3389830508477,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,542.4066536171505,0.3389830508474576,263.8228438228438,2.9603729603729603,0.4689265536723164,70.0,13.154763317631636,4.0,4.0,0.6101694915254238,0.3502824858757062,7000.0,7000.0
PRV51696,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2,730.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,3.0,2.0,7937.253933193771,7937.253933193771,5170.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,101.0500426081608,0.4444444444444444,81.11111111111111,0.0,0.6666666666666666,50.0,18.840717218091687,4.0,4.0,0.6666666666666666,0.3333333333333333,7000.0,7000.0
PRV51697,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,1,21600.0,63.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,7937.253933193771,7937.253933193771,4656.851851851852,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,571.5582226189366,0.5185185185185185,342.85714285714283,6.031746031746032,0.6111111111111112,90.0,12.53643924230657,4.0,4.0,0.7407407407407407,0.3148148148148148,7000.0,7000.0
PRV51698,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2,1910.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,2.0,7937.253933193771,7937.253933193771,7758.461538461538,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,230.7012720447742,0.38461538461538464,146.92307692307693,0.0,0.5384615384615384,50.0,17.690738851988186,4.0,4.0,0.46153846153846156,0.6923076923076923,7000.0,7000.0
PRV51699,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,1,53760.0,209.0,0.0,0.0,1020.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,7937.253933193771,7937.253933193771,4024.961832061069,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,503.2652536504349,0.31297709923664124,257.2248803827751,4.880382775119617,0.5038167938931297,80.0,11.62188643616925,4.0,4.0,0.6564885496183206,0.3435114503816794,7000.0,7000.0
PRV51702,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2,3230.0,10.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1,2.0,4.0,2.0,7937.253933193771,7937.253933193771,5641.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,707.9869741425724,0.3,323.0,8.0,0.5,40.0,13.098280863115265,4.0,4.0,0.7,0.5,7000.0,7000.0
PRV51703,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,80.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.0,1.0,7937.253933193771,7937.253933193771,0.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,28.284271247461902,0.5,40.0,0.0,0.5,40.0,18.20763662439282,4.0,4.0,1.0,0.5,7000.0,7000.0
PRV51704,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,7937.253933193771,7937.253933193771,0.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,517.8553338098865,1.0,600.0,0.0,0.0,600.0,12.65418930687249,4.0,4.0,1.0,1.0,7000.0,7000.0
PRV51705,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,7937.253933193771,7937.253933193771,0.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,517.8553338098865,0.0,400.0,0.0,1.0,400.0,12.65418930687249,4.0,4.0,0.0,0.0,7000.0,7000.0
PRV51706,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,330.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,7937.253933193771,7937.253933193771,0.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,190.91883092036784,0.5,165.0,0.0,0.5,165.0,13.611684540787452,4.0,4.0,1.0,0.0,7000.0,7000.0
PRV51707,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,270.0,12.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,7937.253933193771,7937.253933193771,5501.666666666667,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,14.222261679238196,0.5,22.5,3.3333333333333335,0.6666666666666666,25.0,9.274607167675148,4.0,4.0,0.6666666666666666,0.5,7000.0,7000.0
PRV51708,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,410.0,4.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1,1.0,3.0,2.0,7937.253933193771,7937.253933193771,11757.5,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,77.62087348130012,0.25,102.5,12.5,1.0,100.0,4.9108676753423,4.0,4.0,0.75,0.5,7000.0,7000.0
PRV51709,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2,1610.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,9.0,4.0,7937.253933193771,7937.253933193771,300.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,307.9484083774784,0.2,161.0,0.0,0.7,55.0,14.297536893257943,4.0,4.0,0.7,0.2,7000.0,7000.0
PRV51710,0,121000.0,121000.0,57.0,57.0,14952.0,14952.0,14.0,14.0,17,4,80.0,3.0,5.0,5.0,80.0,2.0,2.0,9.0,9.0,1,0.0,3.0,2.0,8731.967289634835,8731.967289634835,13674.70588235294,8642.857142857143,8642.857142857143,4.071428571428571,4.071428571428571,25.166114784235834,0.5882352941176471,26.666666666666668,26.666666666666668,0.8235294117647058,30.0,13.17207162987584,3.5,3.5,0.8235294117647058,0.47058823529411764,6500.0,6500.0
PRV51711,0,4000.0,4000.0,3.0,3.0,1068.0,1068.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,7937.253933193771,7937.253933193771,4000.0,4000.0,4000.0,3.0,3.0,517.8553338098865,0.0,265.1538461538462,1.9866845940319222,0.0,80.0,12.65418930687249,3.0,3.0,1.0,1.0,4000.0,4000.0
PRV51712,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,860.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,7937.253933193771,7937.253933193771,2666.6666666666665,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,444.5597072760118,0.3333333333333333,286.6666666666667,0.0,0.6666666666666666,30.0,11.494088898853159,4.0,4.0,0.6666666666666666,0.3333333333333333,7000.0,7000.0
PRV51713,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1,1380.0,13.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1,1.0,2.0,2.0,7937.253933193771,7937.253933193771,1528.4615384615386,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,155.96679462514135,0.5384615384615384,106.15384615384616,3.8461538461538463,0.6153846153846154,50.0,13.531531251654014,4.0,4.0,0.5384615384615384,0.3076923076923077,7000.0,7000.0
PRV51715,0,66000.0,66000.0,16.0,16.0,3204.0,3204.0,3.0,3.0,12,3,1340.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,2.0,5.0,4.0,14177.446878757824,14177.446878757824,6533.333333333333,22000.0,22000.0,5.333333333333333,5.333333333333333,181.13837558924698,0.4166666666666667,148.88888888888889,0.0,0.5833333333333334,60.0,11.483633173596354,4.0,4.0,0.75,0.16666666666666666,17000.0,17000.0
PRV51716,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,1,23030.0,82.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,1,2.0,3.0,2.0,7937.253933193771,7937.253933193771,2780.3125,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,485.93857565276454,0.421875,280.8536585365854,1.3414634146341464,0.484375,80.0,12.499217985365881,4.0,4.0,0.71875,0.375,7000.0,7000.0
PRV51718,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,2170.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,7937.253933193771,7937.253933193771,8375.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,378.1321575473694,0.25,271.25,0.0,0.25,65.0,9.563490666841561,4.0,4.0,0.625,0.25,7000.0,7000.0
PRV51719,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4740.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,3.0,1.0,7937.253933193771,7937.253933193771,2750.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,1290.310040261642,0.25,1185.0,0.0,0.75,1150.0,6.86138086429832,4.0,4.0,0.5,0.5,7000.0,7000.0
PRV51720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,720.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,7937.253933193771,7937.253933193771,1200.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,200.66555924389883,0.5,180.0,0.0,0.75,160.0,30.298148574504275,4.0,4.0,1.0,0.5,7000.0,7000.0
PRV51721,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,680.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,7937.253933193771,7937.253933193771,3840.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,90.1665126307988,0.4,136.0,0.0,0.8,200.0,10.182594278495726,4.0,4.0,0.6,0.2,7000.0,7000.0
PRV51722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,7937.253933193771,7937.253933193771,0.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,517.8553338098865,1.0,30.0,0.0,0.0,30.0,12.65418930687249,4.0,4.0,0.0,0.0,7000.0,7000.0
PRV51723,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1,5340.0,16.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1,2.0,3.0,3.0,7937.253933193771,7937.253933193771,0.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,801.3977372898761,0.3125,333.75,6.25,0.4375,80.0,8.567325449875202,4.0,4.0,0.75,0.5,7000.0,7000.0
PRV51724,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,2480.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,7937.253933193771,7937.253933193771,1666.6666666666667,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,521.5234095097426,0.3333333333333333,413.3333333333333,0.0,0.6666666666666666,250.0,20.070702516613167,4.0,4.0,0.6666666666666666,0.3333333333333333,7000.0,7000.0
PRV51725,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,190.0,4.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1,0.0,3.0,1.0,7937.253933193771,7937.253933193771,0.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,22.173557826083453,0.0,47.5,20.0,0.0,50.0,11.099685831842766,4.0,4.0,0.75,0.25,7000.0,7000.0
PRV51726,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1,6790.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,7937.253933193771,7937.253933193771,3199.0476190476193,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,643.0033696127365,0.47619047619047616,323.3333333333333,0.0,0.5714285714285714,100.0,11.999848410815492,4.0,4.0,0.7619047619047619,0.23809523809523808,7000.0,7000.0
PRV51727,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1950.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,7937.253933193771,7937.253933193771,5393.333333333333,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,522.0153254455275,0.6666666666666666,650.0,0.0,0.6666666666666666,900.0,25.467638325601968,4.0,4.0,0.6666666666666666,0.6666666666666666,7000.0,7000.0
PRV51729,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1,3740.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,3.0,7937.253933193771,7937.253933193771,3994.2105263157896,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,233.14403348762156,0.47368421052631576,196.8421052631579,0.0,0.6842105263157895,90.0,12.990028930338637,4.0,4.0,0.6842105263157895,0.15789473684210525,7000.0,7000.0
PRV51731,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,1,8720.0,38.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,1,3.0,3.0,3.0,7937.253933193771,7937.253933193771,2488.4210526315787,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,411.1286204243213,0.5,229.47368421052633,6.052631578947368,0.6052631578947368,80.0,14.785487396842148,4.0,4.0,0.8421052631578947,0.5,7000.0,7000.0
PRV51732,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,6960.0,12.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,7937.253933193771,7937.253933193771,2508.3333333333335,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,979.2947369501084,0.3333333333333333,580.0,5.0,0.5,95.0,16.512102234969895,4.0,4.0,0.6666666666666666,0.08333333333333333,7000.0,7000.0
PRV51733,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,70.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,7937.253933193771,7937.253933193771,0.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,35.35533905932738,1.0,35.0,0.0,0.5,35.0,9.424218510105716,4.0,4.0,1.0,0.5,7000.0,7000.0
PRV51734,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2,7900.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,7937.253933193771,7937.253933193771,5358.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,723.8820782129467,0.3,395.0,1.5,0.4,100.0,8.330750864124706,4.0,4.0,0.7,0.45,7000.0,7000.0
PRV51735,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,350.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,7937.253933193771,7937.253933193771,4500.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,83.01606270274848,0.5,87.5,0.0,0.75,65.0,6.491736547353451,4.0,4.0,1.0,1.0,7000.0,7000.0
PRV51736,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1,5620.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,1.0,7937.253933193771,7937.253933193771,5025.238095238095,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,446.753900507928,0.47619047619047616,267.6190476190476,0.0,0.6190476190476191,50.0,10.769289926499228,4.0,4.0,0.8571428571428571,0.38095238095238093,7000.0,7000.0
PRV51737,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1,50300.0,152.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,1,4.0,4.0,4.0,7937.253933193771,7937.253933193771,4190.188679245283,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,598.9641779282535,0.36792452830188677,330.92105263157896,2.5,0.5283018867924528,90.0,12.665250319158464,4.0,4.0,0.6509433962264151,0.3018867924528302,7000.0,7000.0
PRV51738,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,850.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,2.0,7937.253933193771,7937.253933193771,2911.4285714285716,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,28.217902119044922,0.07142857142857142,53.125,0.0,0.35714285714285715,50.0,8.402059518637303,4.0,4.0,0.5,0.35714285714285715,7000.0,7000.0
PRV51739,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,2,13700.0,74.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,1,3.0,6.0,6.0,7937.253933193771,7937.253933193771,4873.888888888889,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,296.08515640690604,0.4583333333333333,185.13513513513513,1.4864864864864864,0.625,70.0,13.88053799804137,4.0,4.0,0.6944444444444444,0.4722222222222222,7000.0,7000.0
PRV51740,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,1,14010.0,57.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,1,2.0,3.0,2.0,7937.253933193771,7937.253933193771,2635.294117647059,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,482.4526156171085,0.35294117647058826,245.78947368421052,6.140350877192983,0.43137254901960786,60.0,14.334845495082714,4.0,4.0,0.7254901960784313,0.3333333333333333,7000.0,7000.0
PRV51741,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,1,5190.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,7937.253933193771,7937.253933193771,4061.470588235294,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,200.78501400438103,0.4117647058823529,148.28571428571428,0.0,0.47058823529411764,70.0,14.451635173542446,4.0,4.0,0.7058823529411765,0.29411764705882354,7000.0,7000.0
PRV51742,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1,2830.0,13.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1,3.0,4.0,3.0,7937.253933193771,7937.253933193771,5841.538461538462,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,509.13576850308874,0.46153846153846156,217.69230769230768,3.8461538461538463,0.5384615384615384,50.0,11.290138458528215,4.0,4.0,0.6923076923076923,0.3076923076923077,7000.0,7000.0
PRV51743,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,1,29380.0,118.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,7937.253933193771,7937.253933193771,4454.608695652174,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,525.5056821124708,0.3565217391304348,248.98305084745763,3.305084745762712,0.5130434782608696,60.0,12.399384724335933,4.0,4.0,0.6347826086956522,0.4260869565217391,7000.0,7000.0
PRV51744,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,660.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,1.0,7937.253933193771,7937.253933193771,4800.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,116.06032913963324,0.4,132.0,0.0,0.6,90.0,10.662179575877085,4.0,4.0,0.6,0.2,7000.0,7000.0
PRV51745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1,2290.0,13.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,1,2.0,3.0,2.0,7937.253933193771,7937.253933193771,2333.3333333333335,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,207.02409125262295,0.3333333333333333,176.15384615384616,15.384615384615385,0.16666666666666666,100.0,12.899255353012261,4.0,4.0,0.5833333333333334,0.25,7000.0,7000.0
PRV51746,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1,10490.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,2.0,7937.253933193771,7937.253933193771,1456.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,763.9263959711947,0.28,403.46153846153845,0.0,0.56,80.0,15.887543424751188,4.0,4.0,0.72,0.44,7000.0,7000.0
PRV51747,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1500.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,7937.253933193771,7937.253933193771,3760.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,189.29694486000912,0.5,375.0,0.0,0.25,450.0,22.243537070081707,4.0,4.0,0.75,0.75,7000.0,7000.0
PRV51748,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1,8060.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,7937.253933193771,7937.253933193771,8265.555555555555,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,956.0984170086969,0.2777777777777778,447.77777777777777,0.0,0.7777777777777778,75.0,10.530355002762407,4.0,4.0,0.7777777777777778,0.5555555555555556,7000.0,7000.0
PRV51749,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,2780.0,6.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1,0.0,2.0,2.0,7937.253933193771,7937.253933193771,9400.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,856.0996826694113,0.5,463.3333333333333,13.333333333333334,0.5,95.0,20.308048523066972,4.0,4.0,0.8333333333333334,0.3333333333333333,7000.0,7000.0
PRV51750,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1600.0,3.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,7937.253933193771,7937.253933193771,0.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,513.1601439446883,0.0,533.3333333333334,26.666666666666668,0.3333333333333333,400.0,3.4793810959914673,4.0,4.0,0.3333333333333333,0.3333333333333333,7000.0,7000.0
PRV51751,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,900.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.0,1.0,7937.253933193771,7937.253933193771,0.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,70.71067811865476,0.5,450.0,0.0,0.5,450.0,11.788016949061973,4.0,4.0,0.0,0.0,7000.0,7000.0
